"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"2018-01-14 15:30:00",1292,80,70,58,4,28,50,222,176,10,NA,98,30,28,124,14,30
"2018-01-14 16:00:00",1302,80,78,56,6,26,48,224,168,10,NA,94,36,28,130,16,28
"2018-01-14 16:30:00",1346,82,56,62,12,32,64,230,176,10,NA,96,38,22,134,16,30
"2018-01-14 17:00:00",1406,80,60,66,10,32,56,230,178,16,NA,100,46,22,136,18,28
"2018-01-14 17:30:00",1398,82,60,62,14,28,50,230,176,14,NA,94,48,20,136,16,28
"2018-01-14 18:00:00",1372,88,76,52,10,28,56,238,192,16,NA,98,54,24,138,18,28
"2018-01-14 18:30:00",1316,86,76,50,8,30,42,228,192,24,NA,96,56,28,140,20,28
"2018-01-14 19:00:00",1308,82,66,46,8,30,42,236,192,26,NA,96,48,26,134,20,26
"2018-01-14 19:30:00",1278,82,68,42,10,30,48,236,182,28,NA,92,46,26,140,16,28
"2018-01-14 20:00:00",1276,78,76,42,8,28,40,238,192,26,NA,96,42,26,138,18,26
"2018-01-14 20:30:00",1246,76,82,40,8,30,38,228,178,30,NA,90,36,22,138,16,28
"2018-01-14 21:00:00",1258,78,54,62,10,28,38,234,174,28,NA,90,34,16,138,16,28
"2018-01-14 21:30:00",1222,78,50,68,8,28,36,230,174,22,NA,96,30,12,146,18,26
"2018-01-14 22:00:00",1190,74,50,64,10,26,38,232,172,18,NA,86,26,16,132,14,26
"2018-01-14 22:30:00",1216,68,48,64,10,26,44,236,184,18,NA,94,26,12,136,16,28
"2018-01-14 23:00:00",1184,70,44,64,8,24,32,224,180,12,NA,88,24,10,138,14,26
"2018-01-14 23:30:00",1178,68,42,68,10,26,34,226,186,12,NA,92,26,14,130,16,28
"2018-01-15 00:00:00",1154,68,42,62,8,20,38,222,178,6,NA,90,22,12,132,12,26
"2018-01-15 00:30:00",1154,70,54,60,8,20,42,228,178,12,NA,82,26,12,134,16,26
"2018-01-15 01:00:00",1168,70,66,64,8,22,32,222,180,10,NA,94,24,12,130,16,28
"2018-01-15 01:30:00",1148,70,42,66,8,20,30,222,184,8,NA,84,22,14,132,18,26
"2018-01-15 02:00:00",1138,70,42,64,10,22,40,220,176,10,NA,90,24,12,134,14,28
"2018-01-15 02:30:00",1148,70,38,64,10,22,34,224,178,12,NA,92,26,12,134,16,26
"2018-01-15 03:00:00",1152,68,46,64,8,22,32,222,180,12,NA,82,24,12,140,18,28
"2018-01-15 03:30:00",1142,68,40,64,10,20,42,222,182,12,NA,92,22,14,140,16,26
"2018-01-15 04:00:00",1132,72,46,60,8,22,34,222,168,14,NA,92,24,12,136,14,26
"2018-01-15 04:30:00",1130,68,38,64,8,22,32,220,172,8,NA,88,30,12,136,14,28
"2018-01-15 05:00:00",1140,68,48,46,8,20,42,220,170,10,NA,90,34,12,138,12,26
"2018-01-15 05:30:00",1152,74,66,30,8,24,36,220,166,6,NA,88,38,14,152,16,28
"2018-01-15 06:00:00",1182,68,62,44,10,22,46,226,164,12,NA,86,36,12,146,14,26
"2018-01-15 06:30:00",1226,72,48,58,12,24,50,234,178,10,NA,92,44,14,150,14,26
"2018-01-15 07:00:00",1310,68,60,60,14,28,52,236,198,8,NA,88,48,20,164,14,28
"2018-01-15 07:30:00",1436,74,84,94,10,34,64,246,206,12,NA,94,48,22,150,14,28
"2018-01-15 08:00:00",1704,88,124,134,14,32,74,260,234,14,NA,92,72,54,160,22,32
"2018-01-15 08:30:00",2238,92,192,176,22,110,86,286,260,8,NA,100,98,72,222,78,32
"2018-01-15 09:00:00",2996,116,186,272,52,164,152,300,336,20,NA,104,142,122,314,256,68
"2018-01-15 09:30:00",3230,114,206,308,52,176,176,336,384,22,NA,98,160,124,376,246,64
"2018-01-15 10:00:00",3278,124,236,268,44,182,186,350,408,30,NA,96,186,124,364,216,60
"2018-01-15 10:30:00",3426,128,234,266,46,192,184,376,440,36,NA,98,184,148,388,212,60
"2018-01-15 11:00:00",3530,142,258,274,44,192,180,398,452,36,NA,110,188,162,426,204,50
"2018-01-15 11:30:00",3530,134,272,296,44,190,172,406,466,38,NA,108,190,164,404,204,52
"2018-01-15 12:00:00",3350,146,240,294,44,186,170,408,450,38,NA,110,170,152,380,192,46
"2018-01-15 12:30:00",3314,146,206,286,46,186,174,400,436,38,NA,106,186,146,366,176,42
"2018-01-15 13:00:00",3330,142,214,256,90,158,180,392,466,32,NA,106,192,110,330,192,48
"2018-01-15 13:30:00",3486,134,226,256,52,190,204,390,484,44,NA,104,184,136,352,236,54
"2018-01-15 14:00:00",3514,144,244,266,50,192,192,392,520,44,NA,108,194,132,344,262,52
"2018-01-15 14:30:00",3506,146,218,282,54,192,192,392,532,50,NA,110,198,128,324,250,54
"2018-01-15 15:00:00",3422,140,222,280,46,178,184,392,526,48,NA,104,200,124,320,244,52
"2018-01-15 15:30:00",3298,146,210,276,50,152,150,388,514,48,NA,100,190,118,304,244,52
"2018-01-15 16:00:00",3342,146,232,284,72,140,158,386,486,52,NA,106,190,122,300,238,52
"2018-01-15 16:30:00",3350,142,236,274,94,140,152,370,492,58,NA,108,198,126,300,240,50
"2018-01-15 17:00:00",3276,146,222,248,86,114,154,374,468,98,NA,104,190,110,290,238,50
"2018-01-15 17:30:00",3094,150,194,228,84,100,154,366,426,120,NA,108,158,106,274,218,48
"2018-01-15 18:00:00",2944,144,170,210,76,80,140,368,414,124,NA,106,132,110,252,196,46
"2018-01-15 18:30:00",2772,140,160,186,66,54,126,402,384,122,NA,102,112,86,240,192,46
"2018-01-15 19:00:00",2540,134,154,170,36,48,96,362,358,102,NA,102,88,70,240,206,30
"2018-01-15 19:30:00",2430,130,152,164,32,40,104,314,336,102,NA,98,74,58,218,246,28
"2018-01-15 20:00:00",2206,114,134,142,30,42,94,292,306,98,NA,100,54,42,196,240,28
"2018-01-15 20:30:00",1924,106,108,82,30,30,78,276,282,98,NA,88,48,32,190,204,28
"2018-01-15 21:00:00",1754,98,88,90,22,32,62,260,278,48,NA,96,48,22,178,184,28
"2018-01-15 21:30:00",1480,100,80,68,12,26,54,248,250,26,NA,98,42,18,162,70,28
"2018-01-15 22:00:00",1390,92,66,60,10,26,54,248,242,16,NA,90,42,18,156,16,28
"2018-01-15 22:30:00",1346,90,62,64,8,26,54,236,244,22,NA,88,36,12,148,14,28
"2018-01-15 23:00:00",1328,90,58,64,8,24,52,230,252,16,NA,92,30,14,138,20,28
"2018-01-15 23:30:00",1318,82,72,64,8,26,44,238,246,12,NA,86,28,14,140,16,28
"2018-01-16 00:00:00",1276,82,82,56,8,22,48,220,230,6,NA,80,24,12,134,12,26
"2018-01-16 00:30:00",1256,78,54,64,10,22,54,228,242,8,NA,86,24,12,132,14,28
"2018-01-16 01:00:00",1256,80,58,64,8,20,46,224,248,12,NA,88,22,14,130,16,28
"2018-01-16 01:30:00",1226,84,50,60,8,22,48,216,236,8,NA,84,24,12,128,14,28
"2018-01-16 02:00:00",1232,82,54,64,8,22,50,214,232,10,NA,86,24,14,134,18,28
"2018-01-16 02:30:00",1232,82,52,60,8,20,46,218,220,8,NA,84,22,14,132,20,28
"2018-01-16 03:00:00",1224,84,54,66,8,24,48,220,230,10,NA,86,22,12,136,18,28
"2018-01-16 03:30:00",1228,80,54,60,8,20,48,220,232,6,NA,84,24,12,138,16,26
"2018-01-16 04:00:00",1226,82,58,62,8,22,46,222,228,10,NA,82,22,14,134,18,28
"2018-01-16 04:30:00",1272,82,72,64,10,22,48,222,230,6,NA,88,28,14,136,18,28
"2018-01-16 05:00:00",1226,80,58,44,8,22,52,224,228,10,NA,86,36,12,140,16,26
"2018-01-16 05:30:00",1240,82,52,34,10,26,52,222,234,8,NA,82,40,12,152,18,28
"2018-01-16 06:00:00",1248,82,66,38,8,24,60,228,234,8,NA,86,40,16,142,16,28
"2018-01-16 06:30:00",1286,80,64,38,10,22,58,226,230,8,NA,88,46,14,154,16,26
"2018-01-16 07:00:00",1370,80,62,46,12,26,70,228,238,8,NA,88,44,20,160,14,32
"2018-01-16 07:30:00",1512,80,100,94,10,30,72,242,260,12,NA,86,50,30,156,18,32
"2018-01-16 08:00:00",1792,86,158,146,14,62,78,244,276,18,NA,94,68,60,162,20,34
"2018-01-16 08:30:00",2258,96,154,186,22,102,88,268,294,22,NA,100,92,74,226,96,34
"2018-01-16 09:00:00",2816,112,196,242,46,128,150,302,346,30,NA,100,136,106,278,230,50
"2018-01-16 09:30:00",3016,120,200,256,50,150,162,316,384,46,NA,102,188,130,290,196,56
"2018-01-16 10:00:00",3120,126,196,252,42,146,160,342,408,56,NA,108,218,144,310,188,54
"2018-01-16 10:30:00",3262,134,234,242,46,158,168,376,446,64,NA,112,220,134,366,190,52
"2018-01-16 11:00:00",3316,138,214,240,36,160,164,394,430,58,NA,104,214,164,388,190,52
"2018-01-16 11:30:00",3224,142,196,236,40,158,158,390,436,62,NA,110,218,162,376,176,48
"2018-01-16 12:00:00",3192,138,230,242,40,148,172,390,424,52,NA,112,198,138,364,174,50
"2018-01-16 12:30:00",3244,140,302,238,44,148,166,374,416,50,NA,106,218,142,372,154,38
"2018-01-16 13:00:00",3124,144,318,214,42,112,164,378,396,42,NA,102,204,96,366,172,40
"2018-01-16 13:30:00",3200,144,338,214,44,108,174,406,420,38,NA,110,170,112,362,184,40
"2018-01-16 14:00:00",3166,142,316,226,40,112,178,394,424,38,NA,110,152,120,342,224,40
"2018-01-16 14:30:00",3098,144,284,206,40,126,172,388,416,42,NA,100,156,114,330,202,40
"2018-01-16 15:00:00",3064,144,284,236,46,104,168,392,428,38,NA,106,148,102,316,196,40
"2018-01-16 15:30:00",3064,150,330,240,48,98,146,380,424,40,NA,104,156,94,306,202,40
"2018-01-16 16:00:00",2992,148,264,220,50,106,144,384,422,44,NA,100,160,106,302,206,40
"2018-01-16 16:30:00",2956,148,264,228,50,94,158,370,410,48,NA,104,158,98,278,200,40
"2018-01-16 17:00:00",2946,154,196,226,86,90,140,358,438,84,NA,104,144,88,254,198,38
"2018-01-16 17:30:00",2826,146,148,204,70,86,132,342,412,100,NA,98,138,78,244,192,36
"2018-01-16 18:00:00",2738,142,154,200,74,80,122,310,410,92,NA,98,124,74,246,212,36
"2018-01-16 18:30:00",2554,134,154,188,70,68,100,312,372,90,NA,102,110,54,236,194,32
"2018-01-16 19:00:00",2316,136,126,182,36,46,94,296,324,86,NA,102,84,58,206,186,32
"2018-01-16 19:30:00",2148,132,108,160,30,46,90,296,304,84,NA,90,70,44,184,188,28
"2018-01-16 20:00:00",1990,128,102,130,28,46,78,282,294,86,NA,90,56,30,176,190,28
"2018-01-16 20:30:00",1848,118,92,84,30,42,66,266,280,78,NA,88,56,28,172,186,30
"2018-01-16 21:00:00",1606,110,72,78,20,26,50,258,274,38,NA,92,44,30,152,130,28
"2018-01-16 21:30:00",1412,100,72,70,16,28,50,252,240,24,NA,86,36,22,160,34,30
"2018-01-16 22:00:00",1336,94,68,70,10,22,50,246,214,18,NA,92,32,18,134,18,28
"2018-01-16 22:30:00",1318,90,82,68,10,26,48,236,218,16,NA,88,26,18,130,16,30
"2018-01-16 23:00:00",1250,86,58,64,10,22,46,238,200,12,NA,90,26,14,130,14,28
"2018-01-16 23:30:00",1230,82,52,70,8,24,46,226,194,14,NA,82,24,14,126,18,30
"2018-01-17 00:00:00",1204,80,48,116,6,18,44,220,192,10,NA,88,22,12,124,12,28
"2018-01-17 00:30:00",1186,80,50,114,8,22,48,216,188,10,NA,86,24,16,122,18,30
"2018-01-17 01:00:00",1174,80,54,114,8,22,44,218,188,12,NA,82,24,14,122,14,30
"2018-01-17 01:30:00",1162,78,48,116,8,20,46,214,194,12,NA,84,24,14,126,14,28
"2018-01-17 02:00:00",1170,84,52,110,8,20,44,210,184,12,NA,86,22,14,122,16,30
"2018-01-17 02:30:00",1166,80,50,110,10,24,48,216,180,10,NA,86,24,12,122,16,28
"2018-01-17 03:00:00",1180,78,70,116,10,18,46,212,188,12,NA,82,22,14,122,14,30
"2018-01-17 03:30:00",1166,76,56,114,10,22,48,212,180,10,NA,84,22,10,126,16,30
"2018-01-17 04:00:00",1166,82,50,116,8,20,46,214,188,10,NA,86,24,12,126,12,28
"2018-01-17 04:30:00",1166,76,46,118,8,20,42,216,182,12,NA,82,24,14,122,16,30
"2018-01-17 05:00:00",1152,76,46,92,6,22,52,216,180,10,NA,84,36,12,130,16,30
"2018-01-17 05:30:00",1158,78,50,86,10,22,56,214,190,12,NA,86,38,12,140,16,28
"2018-01-17 06:00:00",1176,76,56,88,8,20,50,220,184,12,NA,86,42,14,128,12,30
"2018-01-17 06:30:00",1226,74,64,100,10,22,54,216,200,8,NA,80,42,14,132,14,30
"2018-01-17 07:00:00",1360,76,88,100,12,28,60,226,212,14,NA,90,44,26,152,16,30
"2018-01-17 07:30:00",1462,78,118,128,14,52,54,238,214,10,NA,88,46,32,142,12,30
"2018-01-17 08:00:00",1788,86,200,166,18,54,68,256,234,16,NA,90,68,74,158,34,34
"2018-01-17 08:30:00",2228,92,238,182,36,64,86,280,274,24,NA,96,98,88,212,118,36
"2018-01-17 09:00:00",2832,112,296,262,62,108,142,308,342,36,NA,100,140,106,326,202,36
"2018-01-17 09:30:00",3032,124,298,352,60,104,162,344,392,42,NA,106,150,114,338,178,38
"2018-01-17 10:00:00",3218,134,332,348,56,102,164,366,424,54,NA,98,162,134,332,178,38
"2018-01-17 10:30:00",3352,136,300,356,58,110,166,390,442,52,NA,98,206,148,388,168,38
"2018-01-17 11:00:00",3478,146,276,416,54,116,164,422,482,50,NA,106,196,164,364,184,42
"2018-01-17 11:30:00",3598,154,310,426,54,110,168,566,480,50,NA,112,184,160,372,180,38
"2018-01-17 12:00:00",3556,156,310,422,56,98,180,552,440,50,NA,100,180,164,396,158,38
"2018-01-17 12:30:00",3530,148,294,424,54,108,180,560,420,58,NA,102,188,180,392,158,38
"2018-01-17 13:00:00",3544,154,296,394,56,116,174,558,458,62,NA,98,178,130,392,172,38
"2018-01-17 13:30:00",3590,144,280,464,54,108,194,560,486,58,NA,106,176,144,378,176,50
"2018-01-17 14:00:00",3534,146,268,440,54,144,188,550,458,52,NA,102,174,134,348,174,48
"2018-01-17 14:30:00",3458,150,266,412,76,152,200,554,486,56,NA,102,154,152,332,174,46
"2018-01-17 15:00:00",3284,150,264,392,90,134,170,522,476,56,NA,100,154,140,302,176,46
"2018-01-17 15:30:00",3072,144,290,372,88,122,166,390,476,62,NA,94,146,126,270,172,42
"2018-01-17 16:00:00",3056,146,220,368,74,126,170,376,504,54,NA,100,140,126,268,172,44
"2018-01-17 16:30:00",2962,138,176,372,78,122,160,366,498,56,NA,98,146,126,268,172,46
"2018-01-17 17:00:00",2740,146,180,358,72,82,118,346,462,50,NA,94,136,106,248,172,42
"2018-01-17 17:30:00",2600,136,166,312,74,68,106,328,390,76,NA,96,122,110,246,160,42
"2018-01-17 18:00:00",2544,130,152,316,68,64,104,328,376,80,NA,96,122,102,244,160,40
"2018-01-17 18:30:00",2394,126,140,302,62,58,98,324,352,80,NA,92,108,90,220,166,38
"2018-01-17 19:00:00",2188,120,112,254,38,50,92,306,330,82,NA,94,84,68,204,150,32
"2018-01-17 19:30:00",2040,124,90,224,36,56,86,292,312,78,NA,92,78,62,192,144,32
"2018-01-17 20:00:00",1860,118,80,176,32,48,82,282,288,68,NA,92,62,56,180,148,30
"2018-01-17 20:30:00",1730,104,78,138,34,38,68,276,270,70,NA,90,56,38,174,138,30
"2018-01-17 21:00:00",1548,96,64,142,24,30,52,254,260,34,NA,88,48,26,148,122,30
"2018-01-17 21:30:00",1368,96,62,132,16,30,50,246,226,16,NA,90,32,22,146,36,28
"2018-01-17 22:00:00",1300,90,60,122,10,32,54,238,212,16,NA,88,26,18,132,20,32
"2018-01-17 22:30:00",1268,84,72,114,8,32,48,230,194,10,NA,88,24,14,126,20,30
"2018-01-17 23:00:00",1224,82,54,114,8,28,48,222,194,14,NA,92,26,14,128,18,30
"2018-01-17 23:30:00",1208,78,46,112,8,28,48,218,200,8,NA,86,24,16,118,22,30
"2018-01-18 00:00:00",1172,74,40,112,6,22,44,210,188,6,NA,80,22,12,120,14,30
"2018-01-18 00:30:00",1162,76,44,108,8,28,48,222,182,8,NA,82,22,14,124,18,30
"2018-01-18 01:00:00",1158,76,44,104,10,22,50,214,184,10,NA,80,24,14,122,18,30
"2018-01-18 01:30:00",1154,72,42,112,10,26,42,208,182,10,NA,82,22,14,124,16,30
"2018-01-18 02:00:00",1148,74,42,114,8,22,48,216,194,8,NA,82,22,14,120,16,30
"2018-01-18 02:30:00",1158,72,46,110,8,26,50,212,192,8,NA,84,24,14,120,16,30
"2018-01-18 03:00:00",1188,74,56,120,8,22,46,210,194,10,NA,82,24,16,122,14,30
"2018-01-18 03:30:00",1158,74,62,104,8,26,46,212,194,8,NA,86,24,14,128,18,30
"2018-01-18 04:00:00",1146,72,40,112,8,26,50,210,194,10,NA,78,24,12,122,16,28
"2018-01-18 04:30:00",1168,78,42,112,8,20,40,216,190,6,NA,86,26,16,120,16,30
"2018-01-18 05:00:00",1158,70,44,92,8,28,52,214,190,10,NA,82,36,14,132,18,30
"2018-01-18 05:30:00",1172,74,50,86,10,24,56,212,182,8,NA,82,38,12,140,16,30
"2018-01-18 06:00:00",1186,70,56,90,10,28,48,212,192,8,NA,82,40,16,128,18,30
"2018-01-18 06:30:00",1210,74,56,84,10,26,58,212,196,8,NA,86,44,16,136,18,30
"2018-01-18 07:00:00",1350,74,94,90,12,28,62,216,216,10,NA,86,44,26,144,14,30
"2018-01-18 07:30:00",1422,76,94,110,10,54,60,228,226,8,NA,84,50,36,152,20,30
"2018-01-18 08:00:00",1642,86,92,180,12,56,66,240,238,12,NA,94,64,62,158,20,34
"2018-01-18 08:30:00",2164,92,124,240,26,74,88,288,280,16,NA,94,86,74,220,98,36
"2018-01-18 09:00:00",2720,112,168,318,48,86,144,296,368,20,NA,98,128,132,282,210,40
"2018-01-18 09:30:00",2888,108,180,372,44,104,174,336,378,22,NA,104,156,136,306,178,42
"2018-01-18 10:00:00",2874,110,216,328,36,98,166,346,400,22,NA,110,150,144,310,158,40
"2018-01-18 10:30:00",2888,114,194,344,42,102,170,360,394,26,NA,102,150,156,318,170,38
"2018-01-18 11:00:00",3030,114,184,342,40,142,168,376,388,32,NA,104,162,168,330,168,40
"2018-01-18 11:30:00",3018,126,188,336,42,138,168,368,406,44,NA,108,176,140,334,156,40
"2018-01-18 12:00:00",3014,122,180,346,40,144,166,364,398,48,NA,108,178,146,322,150,54
"2018-01-18 12:30:00",3078,132,182,370,42,160,170,342,390,54,NA,104,184,144,348,144,48
"2018-01-18 13:00:00",3148,128,216,356,44,160,152,360,416,52,NA,104,184,114,354,160,48
"2018-01-18 13:30:00",3302,132,212,370,50,172,188,392,456,50,NA,104,202,150,350,166,50
"2018-01-18 14:00:00",3210,130,192,372,46,162,180,384,482,48,NA,104,188,136,326,164,48
"2018-01-18 14:30:00",3180,134,178,360,42,164,182,388,476,46,NA,100,184,136,326,166,50
"2018-01-18 15:00:00",3116,136,176,374,48,156,164,390,464,52,NA,106,184,138,314,162,52
"2018-01-18 15:30:00",3008,142,172,366,44,144,158,388,450,52,NA,104,184,102,308,160,52
"2018-01-18 16:00:00",3044,136,178,378,48,112,160,380,452,54,NA,98,184,124,312,160,48
"2018-01-18 16:30:00",2998,134,190,366,50,110,158,372,422,70,NA,100,184,130,322,162,50
"2018-01-18 17:00:00",3032,126,162,370,46,108,144,360,422,100,NA,104,162,108,310,192,44
"2018-01-18 17:30:00",2922,134,146,346,46,82,130,368,394,110,NA,100,142,106,292,202,44
"2018-01-18 18:00:00",2746,122,132,294,42,88,116,354,366,100,NA,96,132,106,282,188,44
"2018-01-18 18:30:00",2596,124,124,278,36,66,110,340,328,106,NA,96,118,92,264,200,40
"2018-01-18 19:00:00",2408,120,122,260,34,52,90,310,304,102,NA,92,100,82,232,198,32
"2018-01-18 19:30:00",2268,118,112,222,32,48,76,280,278,102,NA,92,100,78,220,200,32
"2018-01-18 20:00:00",2090,114,112,218,30,50,72,258,272,98,NA,86,78,56,186,192,32
"2018-01-18 20:30:00",1888,108,106,178,28,48,64,264,262,90,NA,94,66,54,166,132,32
"2018-01-18 21:00:00",1612,106,82,144,22,30,50,248,248,46,NA,92,62,38,156,62,32
"2018-01-18 21:30:00",1430,100,68,138,10,34,48,244,240,26,NA,86,60,20,150,18,32
"2018-01-18 22:00:00",1328,94,52,126,10,26,54,242,224,16,NA,88,54,18,142,18,32
"2018-01-18 22:30:00",1308,90,50,122,8,28,40,228,208,10,NA,90,44,16,134,16,32
"2018-01-18 23:00:00",1282,86,46,124,10,28,46,226,208,10,NA,88,44,18,136,18,32
"2018-01-18 23:30:00",1258,86,46,122,10,26,46,220,196,6,NA,84,40,16,128,16,30
"2018-01-19 00:00:00",1240,80,42,120,8,24,42,218,198,6,NA,86,38,16,130,14,32
"2018-01-19 00:30:00",1224,80,44,122,8,24,50,220,206,8,NA,86,38,16,130,18,32
"2018-01-19 01:00:00",1220,78,42,118,8,24,50,212,204,10,NA,86,36,16,130,16,30
"2018-01-19 01:30:00",1216,80,44,126,8,24,44,212,210,8,NA,82,34,18,128,16,34
"2018-01-19 02:00:00",1210,76,40,118,8,26,48,218,200,10,NA,86,40,18,128,16,30
"2018-01-19 02:30:00",1210,74,42,114,8,24,50,208,196,8,NA,88,36,16,130,16,34
"2018-01-19 03:00:00",1200,72,44,124,6,26,46,210,198,6,NA,84,36,18,130,16,30
"2018-01-19 03:30:00",1224,74,48,120,10,22,48,214,208,12,NA,82,38,18,130,14,32
"2018-01-19 04:00:00",1230,74,60,116,10,26,52,210,198,8,NA,88,36,18,128,16,34
"2018-01-19 04:30:00",1224,74,46,128,8,26,42,208,198,6,NA,84,42,24,132,12,32
"2018-01-19 05:00:00",1212,74,40,100,8,24,56,216,198,10,NA,82,56,20,136,18,32
"2018-01-19 05:30:00",1210,74,44,90,8,26,52,212,192,8,NA,84,52,22,148,18,32
"2018-01-19 06:00:00",1226,76,52,92,8,26,46,212,192,10,NA,86,50,20,146,18,32
"2018-01-19 06:30:00",1268,74,64,96,10,26,56,214,206,8,NA,84,54,24,150,18,32
"2018-01-19 07:00:00",1352,74,60,110,12,30,54,218,208,8,NA,86,60,36,150,16,34
"2018-01-19 07:30:00",1468,78,94,134,10,46,48,220,232,12,NA,90,66,38,148,20,34
"2018-01-19 08:00:00",1710,84,128,194,14,50,54,232,262,16,NA,96,76,70,168,22,38
"2018-01-19 08:30:00",2274,92,232,218,24,60,82,264,262,20,NA,100,88,98,228,96,36
"2018-01-19 09:00:00",2910,108,278,314,46,126,138,290,364,18,NA,104,124,144,312,214,56
"2018-01-19 09:30:00",3010,118,282,340,50,134,160,308,356,20,NA,110,136,174,340,188,54
"2018-01-19 10:00:00",2994,122,270,326,38,142,150,322,362,18,NA,108,136,168,348,160,56
"2018-01-19 10:30:00",3064,122,250,336,34,148,152,352,374,22,NA,108,148,152,388,160,56
"2018-01-19 11:00:00",3104,126,204,348,38,150,156,366,400,28,NA,116,156,170,380,158,54
"2018-01-19 11:30:00",3064,126,216,344,36,170,152,358,396,28,NA,116,144,164,398,160,52
"2018-01-19 12:00:00",2978,128,190,344,36,172,150,346,380,28,NA,114,146,158,380,150,50
"2018-01-19 12:30:00",3022,120,226,374,40,180,154,344,376,32,NA,106,144,164,356,152,48
"2018-01-19 13:00:00",3004,128,268,334,44,146,162,356,364,42,NA,110,144,108,342,164,48
"2018-01-19 13:30:00",3044,136,272,332,36,156,166,376,356,40,NA,108,148,130,332,152,50
"2018-01-19 14:00:00",2988,140,254,318,40,158,164,366,370,40,NA,110,144,132,316,154,48
"2018-01-19 14:30:00",2880,132,174,334,40,154,160,380,374,38,NA,102,152,114,304,154,48
"2018-01-19 15:00:00",2872,138,164,342,40,144,150,374,376,42,NA,108,150,126,300,158,50
"2018-01-19 15:30:00",2886,138,156,342,42,160,142,398,376,36,NA,110,150,110,308,176,48
"2018-01-19 16:00:00",2914,132,168,332,46,158,142,388,376,48,NA,106,148,118,284,202,50
"2018-01-19 16:30:00",2910,132,182,344,48,152,136,364,380,64,NA,106,152,134,282,198,44
"2018-01-19 17:00:00",2918,134,188,358,52,128,142,348,398,88,NA,108,162,110,270,162,44
"2018-01-19 17:30:00",2784,126,146,338,46,126,112,350,380,122,NA,106,144,98,252,148,42
"2018-01-19 18:00:00",2672,132,144,332,42,120,98,336,368,116,NA,96,134,96,240,152,42
"2018-01-19 18:30:00",2472,124,134,304,40,62,96,312,332,118,NA,96,108,96,224,144,40
"2018-01-19 19:00:00",2332,128,118,274,38,48,80,306,316,130,NA,100,90,72,202,150,30
"2018-01-19 19:30:00",2172,126,106,226,34,44,72,292,292,116,NA,98,84,66,184,148,30
"2018-01-19 20:00:00",1978,124,112,180,30,42,74,280,266,104,NA,88,52,56,170,134,30
"2018-01-19 20:30:00",1838,114,94,166,28,36,54,264,266,92,NA,94,42,52,172,118,30
"2018-01-19 21:00:00",1608,116,74,158,24,34,44,256,246,46,NA,94,42,34,160,60,28
"2018-01-19 21:30:00",1404,108,58,144,16,28,42,256,232,24,NA,90,30,24,150,20,30
"2018-01-19 22:00:00",1304,98,58,124,16,28,46,240,212,16,NA,86,26,16,140,18,28
"2018-01-19 22:30:00",1276,82,52,126,12,28,44,234,208,12,NA,90,26,14,128,18,30
"2018-01-19 23:00:00",1264,80,46,132,8,24,48,234,220,14,NA,86,24,16,128,18,30
"2018-01-19 23:30:00",1246,86,46,130,8,24,48,226,208,12,NA,88,24,16,130,20,28
"2018-01-20 00:00:00",1222,80,48,114,6,20,42,218,206,12,NA,82,22,14,122,16,28
"2018-01-20 00:30:00",1224,82,62,118,10,24,48,220,206,12,NA,84,24,16,126,18,30
"2018-01-20 01:00:00",1220,80,48,126,8,22,46,216,208,14,NA,88,22,16,126,18,28
"2018-01-20 01:30:00",1198,80,44,128,8,24,40,220,210,12,NA,84,24,16,124,18,30
"2018-01-20 02:00:00",1194,76,40,132,8,24,50,216,214,8,NA,82,22,16,124,16,30
"2018-01-20 02:30:00",1178,80,40,116,10,22,44,214,190,10,NA,86,28,16,126,20,28
"2018-01-20 03:00:00",1180,76,46,118,8,24,44,218,190,8,NA,86,30,12,126,16,30
"2018-01-20 03:30:00",1188,74,44,116,8,22,50,218,192,8,NA,80,26,16,130,18,28
"2018-01-20 04:00:00",1178,74,40,118,6,22,46,214,200,8,NA,86,22,16,128,16,30
"2018-01-20 04:30:00",1184,76,44,116,8,24,42,216,196,12,NA,84,24,16,128,16,28
"2018-01-20 05:00:00",1190,80,62,98,8,22,50,224,198,8,NA,86,26,12,128,14,30
"2018-01-20 05:30:00",1166,74,60,92,8,24,46,232,200,10,NA,78,24,16,126,18,28
"2018-01-20 06:00:00",1174,74,50,92,10,18,50,226,192,6,NA,84,24,16,130,18,30
"2018-01-20 06:30:00",1188,76,62,92,12,24,54,226,190,8,NA,86,22,14,124,18,28
"2018-01-20 07:00:00",1220,72,58,86,12,24,50,234,198,10,NA,86,30,22,144,18,30
"2018-01-20 07:30:00",1254,76,52,90,12,26,44,232,202,8,NA,86,30,30,140,16,30
"2018-01-20 08:00:00",1456,76,88,128,14,30,48,252,208,10,NA,98,28,50,154,40,30
"2018-01-20 08:30:00",1668,86,112,164,20,34,48,248,206,18,NA,102,28,88,154,80,34
"2018-01-20 09:00:00",1930,98,102,170,88,30,74,244,220,36,NA,94,36,116,160,220,40
"2018-01-20 09:30:00",1946,100,94,174,80,28,82,256,234,44,NA,92,46,104,162,196,38
"2018-01-20 10:00:00",1968,104,96,176,62,32,90,246,248,56,NA,96,44,90,162,228,40
